S1,S2,S3,S4,Clase
0,0,2277,19,Pinza
0,0,2256,86,Pinza
0,0,2249,15,Pinza
0,0,2273,145,Pinza
0,0,2247,149,Pinza
0,0,2269,168,Pinza
0,0,2271,291,Pinza
0,0,2238,315,Pinza
0,0,2229,327,Pinza
0,0,2283,477,Pinza
0,0,2269,442,Pinza
0,0,2274,455,Pinza
0,0,2242,400,Pinza
0,0,2277,398,Pinza
0,0,2259,462,Pinza
247,0,2256,478,Pinza
37,0,2297,411,Pinza
0,0,2274,437,Pinza
10,0,2269,496,Pinza
7,0,2280,464,Pinza
0,0,2297,468,Pinza
563,0,2290,337,Pinza
190,0,2288,422,Pinza
52,0,2256,350,Pinza
0,0,2287,297,Pinza
0,0,2288,236,Pinza
0,0,2239,425,Pinza
0,0,2271,363,Pinza
0,0,2270,418,Pinza
0,0,2245,374,Pinza
0,0,2290,327,Pinza
0,0,2259,345,Pinza
0,0,2256,347,Pinza
0,0,2288,292,Pinza
0,0,2285,170,Pinza
0,0,2261,212,Pinza
0,0,2297,192,Pinza
0,0,2253,247,Pinza
0,0,2224,196,Pinza
0,0,2295,172,Pinza
0,0,2274,365,Pinza
0,0,2269,244,Pinza
0,0,2287,278,Pinza
0,0,2236,187,Pinza
0,0,2247,199,Pinza
0,0,2273,234,Pinza
0,0,2301,153,Pinza
0,0,2263,196,Pinza
0,0,2244,71,Pinza
0,0,2262,170,Pinza
0,0,2261,103,Pinza
0,0,2247,149,Pinza
0,0,2283,59,Pinza
0,0,2278,138,Pinza
0,0,2239,87,Pinza
0,0,2249,138,Pinza
0,0,2290,132,Pinza
0,0,2219,119,Pinza
0,0,2252,53,Pinza
0,0,2255,64,Pinza
0,0,2275,146,Pinza
0,0,2269,46,Pinza
202,0,2258,43,Pinza
0,0,2259,26,Pinza
0,0,2251,115,Pinza
0,0,2251,94,Pinza
0,0,2256,257,Pinza
0,0,2256,143,Pinza
0,0,2265,216,Pinza
0,0,2242,237,Pinza
0,0,2252,173,Pinza
0,0,2283,171,Pinza
0,0,2289,169,Pinza
0,0,2275,237,Pinza
0,0,2285,384,Pinza
0,0,2271,325,Pinza
0,0,2256,368,Pinza
0,0,2257,368,Pinza
0,0,2265,388,Pinza
0,0,2285,368,Pinza
0,0,2288,277,Pinza
0,0,2256,291,Pinza
0,0,2262,322,Pinza
0,0,2304,478,Pinza
0,0,2281,489,Pinza
0,0,2238,464,Pinza
45,0,2256,453,Pinza
6,0,2273,336,Pinza
15,0,2261,330,Pinza
0,0,2289,368,Pinza
0,0,2294,434,Pinza
0,0,2275,287,Pinza
0,0,2254,528,Pinza
0,0,2242,464,Pinza
0,0,2285,411,Pinza
0,0,2273,418,Pinza
0,0,2288,417,Pinza
0,0,2277,332,Pinza
0,0,2287,400,Pinza
30,0,2266,400,Pinza
1,0,2274,271,Pinza
0,0,2241,320,Pinza
0,0,2250,289,Pinza
0,0,2273,224,Pinza
0,0,2271,300,Pinza
0,0,2277,71,Pinza
0,0,2282,223,Pinza
0,0,2281,154,Pinza
0,0,2240,502,Pinza
0,0,2277,688,Pinza
0,0,2252,600,Pinza
0,0,2268,883,Pinza
0,0,2271,630,Pinza
0,0,2252,637,Pinza
0,0,2288,598,Pinza
0,0,2247,385,Pinza
0,0,2295,410,Pinza
